,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
22,0.00037000695320424425,0.00021199814198529854,0.0001549934875569903,6.200085671475494e-05,9.400256076176578e-05,2.1996473199210844e-05,0.00015400071175146666,8.899952318264833e-05,5.5999508604994285e-05,-6.0001557746682454e-05,0.0001380024897473934,0.00022300059085506515,1.1998795348190815e-05,8.499977801979603e-05,6.0000480181791005e-06,1.599852501554102e-05
23,0.00037000576235354755,0.00021200961491040732,0.00015499851484066678,6.200242488921744e-05,9.400066547104973e-05,2.2000137649005176e-05,0.00015400326676760835,8.900026782169659e-05,5.600013159293938e-05,-5.999962277022128e-05,0.0001380061139146168,0.0002229988453391966,1.1995354086181665e-05,8.500322000273128e-05,5.996899933240421e-06,1.5998463438486444e-05
24,0.00037001585838008946,0.00021200617640729474,0.00015500504863245616,6.200079308044973e-05,9.400124887403597e-05,2.20022074651375e-05,0.0001540004261003351,8.90003584036859e-05,5.600042888818104e-05,-5.999872514790647e-05,0.00013800115348572755,0.0002230015379564248,1.1998716801462346e-05,8.499820895917111e-05,5.9999725372878455e-06,1.5999531555389695e-05
25,0.00037001560188265625,0.00021200343895280737,0.0001549984861087097,6.200018205689463e-05,9.400071722808485e-05,2.200156725283583e-05,0.0001540020894037392,8.900047243398421e-05,5.600033114884332e-05,-5.99989909781502e-05,0.00013799985455923038,0.00022300133801440882,1.199757725738957e-05,8.500077643825236e-05,6.001328296061548e-06,1.600144110766749e-05
26,0.00037000074176127577,0.00021200470166854584,0.00015499952901274204,6.199963829132373e-05,9.400331083519289e-05,2.1999675972224817e-05,0.00015399796423272327,8.900007572228988e-05,5.599999215028024e-05,-6.000006120313112e-05,0.00013800233539190752,0.00022300176499231777,1.2000971849766341e-05,8.499783668879712e-05,6.001270343403648e-06,1.5998795949398983e-05
27,0.00037000326797861146,0.00021201374115041485,0.00015500121188706282,6.200066125407641e-05,9.399939543848804e-05,2.2002617716285712e-05,0.0001540038360499939,8.900049995777237e-05,5.600050630799527e-05,-5.999848052063932e-05,0.00013800398159254625,0.00022300101213602048,1.199893685673277e-05,8.500206800499416e-05,6.002468031238061e-06,1.5996769500207386e-05
28,0.0003700047378693603,0.0002120114957240623,0.00015500060793172888,6.200000628775366e-05,9.400064484630817e-05,2.199991437044189e-05,0.0001540035451784589,8.90001041760082e-05,5.6000072704185424e-05,-5.999979562664752e-05,0.00013799978619028622,0.00022300558271765966,1.1994880569849458e-05,8.499906660367802e-05,5.998539116982179e-06,1.5998105046206646e-05
29,0.0003700201479445522,0.00021199619483359302,0.00015500485084369987,6.200066753577942e-05,9.400239574528699e-05,2.2000018246880182e-05,0.00015400272706397023,8.900011371361943e-05,5.600011357026395e-05,-5.999969323905149e-05,0.00013799727514942812,0.00022300243859552996,1.2001788887649632e-05,8.500016414957237e-05,5.9993444633972215e-06,1.5998771741351768e-05
30,0.00037001604207394034,0.0002120030967919248,0.00015500007136813417,6.200135273674523e-05,9.40017715441758e-05,2.2001961400512835e-05,0.0001540026101701132,8.900036925433152e-05,5.6000393520429736e-05,-5.9998816547375346e-05,0.00013799841303438977,0.00022300127768526824,1.200107060700967e-05,8.499988734609426e-05,5.999390847526578e-06,1.5999178182997813e-05
31,0.000369999654774604,0.00021200688820026067,0.00015499884658453218,6.200056283763341e-05,9.400232827053258e-05,2.199875980913286e-05,0.00015400052994516656,8.89999462610979e-05,5.5999856994958e-05,-6.000045206252691e-05,0.00013800580574686982,0.0002229984318290965,1.199653819975444e-05,8.499980472403311e-05,5.999138165059367e-06,1.5999190215161703e-05
32,0.0003700112070171117,0.0002120075028822534,0.0001549985620294185,6.200144386841042e-05,9.399886693100085e-05,2.2001563581166017e-05,0.00015399940833030573,8.900037061552366e-05,5.600028725905845e-05,-5.999912839895348e-05,0.000138000385805037,0.00022300045237882215,1.2000120260645879e-05,8.499872528867931e-05,5.998337064212819e-06,1.599830460974016e-05
33,0.0003700071311992441,0.0002120075135344659,0.00015500203101204648,6.199932146906571e-05,9.399976570959904e-05,2.2000106363996193e-05,0.0001540049284058182,8.900019197374787e-05,5.60001429129498e-05,-5.9999617107691614e-05,0.0001380009122947659,0.00022299877869340898,1.2001577790888813e-05,8.499890652802778e-05,5.99971297612293e-06,1.600044688023107e-05
34,0.0003700035641871482,0.0002119956711957449,0.00015499970898237285,6.200099376763599e-05,9.399830466819018e-05,2.199985881384073e-05,0.00015400110137933463,8.899999738955649e-05,5.59999969001928e-05,-6.0000039199431734e-05,0.00013799722174081958,0.00022300445663631338,1.199753846146455e-05,8.500077971943243e-05,6.000422824698153e-06,1.5998316176124773e-05
35,0.0003700177507596775,0.00021200873615275068,0.00015500020589826998,6.200203208359566e-05,9.400295019169952e-05,2.1999737707581393e-05,0.00015400266228074685,8.900020023943928e-05,5.600010526696455e-05,-5.999971889407587e-05,0.00013800127383307645,0.00022299852740754398,1.2001483450762004e-05,8.50009119374977e-05,5.997357363895612e-06,1.6000386952288343e-05
36,0.00037001640858183615,0.00021201082267256096,0.00015500152906468336,6.199970943042288e-05,9.399824432743138e-05,2.1998961905882723e-05,0.00015400435303226397,8.900010911734948e-05,5.60000043565823e-05,-6.000006541627794e-05,0.0001380027712876029,0.00022299943889545596,1.2000962534034832e-05,8.499902149414466e-05,5.998027942867288e-06,1.5997890051574048e-05
37,0.00037001201091038937,0.0002119886276407591,0.00015499986194203173,6.200063821820809e-05,9.399888087648002e-05,2.1999132356537745e-05,0.00015400304108496025,8.899995098190224e-05,5.5999955137221095e-05,-6.0000218089400754e-05,0.0001380018569206738,0.00022300028006943043,1.199783763516433e-05,8.500000167826397e-05,5.999475866947764e-06,1.6001983222501373e-05
38,0.00036999947664165137,0.0002120113421420452,0.00015500266661136624,6.200107198602413e-05,9.40008959065301e-05,2.200116749139758e-05,0.00015400417689202223,8.900036348814875e-05,5.600029685235473e-05,-5.999913541889716e-05,0.00013799973277260565,0.00022300138102554072,1.2000340656542824e-05,8.499967713748716e-05,6.001132291973207e-06,1.599929402794604e-05
39,0.0003700067567919852,0.00021199014744910678,0.00015499860722927733,6.200120002033541e-05,9.400365039862942e-05,2.199860572836756e-05,0.000154002445038358,8.899990797501942e-05,5.5999849201055995e-05,-6.000050073318511e-05,0.0001379973322064035,0.00022300176248071256,1.2000840600480262e-05,8.49998574849823e-05,5.9988715338170855e-06,1.6000733267608883e-05
40,0.00037000163659645877,0.00021200207178850676,0.00015500764283948976,6.199979775494809e-05,9.400212417223292e-05,2.199802552011573e-05,0.00015400248908834776,8.89998173202235e-05,5.5999799498461504e-05,-6.000068908735316e-05,0.00013799752878028226,0.00022299922148368655,1.2001443812626109e-05,8.499991776993808e-05,6.000185672100866e-06,1.6000830719909504e-05
41,0.0003700054266016027,0.0002120162419689408,0.00015499706150801958,6.200190255434893e-05,9.399911509333526e-05,2.200054602261063e-05,0.00015399981929734992,8.900016353042531e-05,5.600015665978612e-05,-5.999956482309355e-05,0.00013800333770392606,0.00022300075968902114,1.1997664122417196e-05,8.499745056060202e-05,6.002932022921252e-06,1.599823705052345e-05
42,0.0003700128536174562,0.0002120100935281896,0.00015499895278872278,6.200028170373021e-05,9.400037946904924e-05,2.2001624249261886e-05,0.00015400031459788228,8.900039977255445e-05,5.600033214617116e-05,-5.9999005063289665e-05,0.00013800374249833838,0.00022300070396821467,1.2000370046307206e-05,8.499919183390972e-05,6.000287862130498e-06,1.599630905619258e-05
43,0.00037000512110758085,0.0002119897509600039,0.00015499908046723147,6.200024138805476e-05,9.399945308775252e-05,2.1998348708330154e-05,0.00015400208510752328,8.899997462568842e-05,5.5999815067240904e-05,-6.000063275529297e-05,0.00013799848781509153,0.0002230010773207422,1.1997669678349965e-05,8.49991233818405e-05,6.001503355810535e-06,1.6000102541247092e-05
44,0.00037000839054807783,0.00021199562555981297,0.00015499927630993162,6.199975237085534e-05,9.399952649353406e-05,2.1999975617247665e-05,0.00015400317086102872,8.900020240078387e-05,5.600006567679808e-05,-5.9999818300525443e-05,0.00013799874165460024,0.00022300234214953977,1.1998459194848893e-05,8.50019299279174e-05,6.001056183270582e-06,1.5998950765989147e-05
45,0.0003700042920978057,0.00021201429729895927,0.00015499842609016453,6.200111062223432e-05,9.39996390952177e-05,2.199990466885766e-05,0.00015400123701658295,8.900008973844745e-05,5.600005444622279e-05,-5.999985151571178e-05,0.000138001671306592,0.00022300072909103052,1.1999735870419658e-05,8.499544504317374e-05,6.000037274188219e-06,1.600127151416909e-05
46,0.0003700009838404781,0.00021199465869356428,0.00015499942025943485,6.200058838212014e-05,9.400024626306495e-05,2.2001056091805197e-05,0.0001540043503449884,8.900005815934811e-05,5.600019703648139e-05,-5.999942530048997e-05,0.0001380002696171238,0.0002230017867736379,1.2001065877988717e-05,8.49992973805488e-05,5.998506218354031e-06,1.5998612817394637e-05
47,0.0003700127321340356,0.0002120141478355877,0.00015500427929703714,6.199996162807803e-05,9.400239673350378e-05,2.2002675464684718e-05,0.00015399954064093836,8.900057135112914e-05,5.600051887289977e-05,-5.999844763890881e-05,0.00013799931187441904,0.00022299979273707616,1.2003162347183831e-05,8.500210220753474e-05,5.998376406478004e-06,1.599731064095895e-05
48,0.0003700065243697505,0.00021202107223134014,0.000155000105004758,6.200057260377616e-05,9.400063001427779e-05,2.2001000878134616e-05,0.0001539982220956916,8.900023062566664e-05,5.600023219866975e-05,-5.9999336207874264e-05,0.00013800061130803416,0.000223002022008226,1.199470812606437e-05,8.500192396705825e-05,5.9979777661768554e-06,1.600019917181415e-05
49,0.00037001154424916993,0.00021201254656958273,0.00015499943911971825,6.200124481194649e-05,9.40010671344939e-05,2.199961400767553e-05,0.0001540030091781572,8.900007999464106e-05,5.600006172007222e-05,-5.999985949075605e-05,0.00013800171047245881,0.0002229989092714291,1.199853147058343e-05,8.499729993784245e-05,6.0005958318317216e-06,1.600114639740433e-05
50,0.00037000156031668173,0.0002120170226424719,0.00015500330281096962,6.199937398852766e-05,9.400079576939665e-05,2.199965077089185e-05,0.00015399984612806815,8.900011580705482e-05,5.599999244923046e-05,-5.999999821106885e-05,0.00013799973329581242,0.00022300045645665088,1.2000489032728197e-05,8.499889814798498e-05,5.9984316956506224e-06,1.600180250809187e-05
51,0.0003700053028589708,0.00021201268236094547,0.00015500422364041254,6.199987317082503e-05,9.399941480701623e-05,2.2004325657371703e-05,0.00015399990341671886,8.900066215766477e-05,5.6000724061027714e-05,-5.999781114834784e-05,0.0001379991345797851,0.0002230015355110465,1.1999812805022904e-05,8.500202668661526e-05,5.998325920175687e-06,1.5997858566132614e-05
52,0.0003700187579021343,0.00021200608349606815,0.00015499721940975825,6.199983733713047e-05,9.400065887053853e-05,2.1999499335456315e-05,0.00015399929887069058,8.899990074640053e-05,5.599999607528655e-05,-6.000006809492167e-05,0.00013800365090966854,0.0002229992275489424,1.200280123535216e-05,8.499606525075135e-05,5.998626857464656e-06,1.5998891337672082e-05
53,0.00037001218143898837,0.00021201577380653225,0.00015499901916709726,6.200008766509604e-05,9.400289074433265e-05,2.2002889397655025e-05,0.00015400558812065884,8.9000511002585e-05,5.600056419789053e-05,-5.999826505054718e-05,0.0001380017820445153,0.0002230044412223822,1.199776477450315e-05,8.499930800004984e-05,6.000712229933996e-06,1.5997659222671124e-05
54,0.0003700086116917626,0.00021201034770330294,0.00015499669132152768,6.19996769772521e-05,9.40005875558676e-05,2.199814934092101e-05,0.00015399982637379924,8.899985379834518e-05,5.599975942865186e-05,-6.0000740832419995e-05,0.00013800345756946505,0.0002230003997191902,1.1995197024196177e-05,8.499906316939978e-05,6.000473184614665e-06,1.5999286592725538e-05
55,0.000370004306537491,0.00021199722699162727,0.00015500184145614412,6.200020623166437e-05,9.399946777007774e-05,2.2000342624682596e-05,0.00015400033546368033,8.900014515372728e-05,5.600007657875179e-05,-5.9999776678992075e-05,0.00013800101847657507,0.00022300251146008439,1.1998255986615966e-05,8.499823812121937e-05,5.997345365896749e-06,1.5998936305366062e-05
56,0.00037000149597889024,0.00021200038571679426,0.0001549977370508998,6.199973288170732e-05,9.399822182380451e-05,2.1999902993107267e-05,0.00015400150503739834,8.900005961371079e-05,5.600003795121201e-05,-5.999994730202343e-05,0.00013800530114866603,0.0002229976808926048,1.1998229195171855e-05,8.499775337913829e-05,5.999181833142861e-06,1.600000673959234e-05
57,0.00037000513929118814,0.00021198933783259387,0.0001550085524558703,6.200185813500292e-05,9.400168265697496e-05,2.200140826273723e-05,0.00015400272151058344,8.900029471465025e-05,5.600028734003283e-05,-5.999916445869205e-05,0.00013800479594740315,0.00022300097957242906,1.1998524512506288e-05,8.49960704632974e-05,6.000482838024128e-06,1.599726461291215e-05
58,0.00037000946501523316,0.00021201211314149463,0.00015500396384224215,6.20002152115637e-05,9.400078428013e-05,2.199826524938792e-05,0.00015400255046859224,8.899987870717624e-05,5.5999868247212784e-05,-6.000048163340859e-05,0.00013799887791228835,0.00022300095714781367,1.2002841033441406e-05,8.499973615530679e-05,6.001064132799096e-06,1.599678971369063e-05
59,0.0003700083631821388,0.0002119853696085289,0.0001550035440661473,6.20000322946091e-05,9.399972861528683e-05,2.1999016048415198e-05,0.0001540027029357361,8.899985446315864e-05,5.599990866785436e-05,-6.0000355433989764e-05,0.00013799918949446217,0.0002230032058837794,1.199877855850728e-05,8.49989333075768e-05,5.999536097622524e-06,1.5999678817407555e-05
60,0.00037001886826066346,0.00021199859243245314,0.00015500094526355168,6.199811235377256e-05,9.400184374084571e-05,2.2000611057759554e-05,0.00015399723937333792,8.900019323536205e-05,5.6000115762026835e-05,-5.999964162175316e-05,0.00013800172004080656,0.0002230006527748493,1.1997368114746429e-05,8.499893506776042e-05,5.999296949699096e-06,1.5999137946801484e-05
61,0.0003700035007392372,0.00021199874397899842,0.00015500006681072893,6.199999060544662e-05,9.399961822860109e-05,2.199750263141383e-05,0.00015399822841233603,8.899979316356237e-05,5.5999679202647206e-05,-6.000107413094548e-05,0.00013800196305155998,0.00022300214895289324,1.19952152863378e-05,8.49987469624029e-05,6.00176372547057e-06,1.599990940384232e-05
62,0.0003700001715864675,0.0002119935172933767,0.00015500363700295466,6.20018715431956e-05,9.400083089759665e-05,2.2000147349302684e-05,0.0001539998448065231,8.900011131154429e-05,5.600005491595869e-05,-5.999987252093335e-05,0.0001380025331975321,0.00022299885464539826,1.1998868842969385e-05,8.49995747651837e-05,5.999623949375747e-06,1.599854338923808e-05
63,0.00037000853041597786,0.00021199665198253377,0.00015500063680224968,6.200181519835678e-05,9.400158142386856e-05,2.200047045924299e-05,0.00015399914242136028,8.900004817522182e-05,5.600009949769184e-05,-5.999972334423448e-05,0.0001380040522828999,0.0002229969585539743,1.1997699161285682e-05,8.500003036157108e-05,6.001817629358074e-06,1.599956566443897e-05
64,0.00037000020526633474,0.00021200968045316005,0.0001550008595414778,6.199881417530481e-05,9.400020121812691e-05,2.200093445103443e-05,0.0001540053275136415,8.900028493113032e-05,5.6000237632876795e-05,-5.9999293737033746e-05,0.00013800450390706533,0.00022299791693936982,1.2002503088925324e-05,8.499650670479479e-05,5.999365721673294e-06,1.5996862094919547e-05
65,0.0003700027103879577,0.00021200318525277877,0.00015500252044927908,6.200166013351161e-05,9.400012322383486e-05,2.200246866844819e-05,0.00015400188885915394,8.90004213637803e-05,5.600046223168632e-05,-5.999864971268715e-05,0.00013800604228068523,0.0002229998462978945,1.1995287761207237e-05,8.499939715092648e-05,6.000070455545368e-06,1.599922495010043e-05
66,0.00037001386939069223,0.00021200083960253038,0.00015499931780134024,6.20014495328253e-05,9.399878107173037e-05,2.1999040884161176e-05,0.00015400115955700527,8.900000030826627e-05,5.5999913838560925e-05,-6.000027737823764e-05,0.00013800007090824728,0.00022300160938343807,1.2001027751739912e-05,8.499821047292904e-05,6.00068822923935e-06,1.5998314147242018e-05
67,0.0003700105287645362,0.00021201391897505856,0.00015500266210826942,6.200152214626837e-05,9.400081101980621e-05,2.1999686662615373e-05,0.00015399878801458406,8.90000297047206e-05,5.60000223527089e-05,-5.9999959082260604e-05,0.00013799951568816888,0.00022300074980542806,1.199829762819091e-05,8.500028419141807e-05,6.000087324530102e-06,1.60003877218639e-05
68,0.0003700057214702721,0.000212015144457972,0.00015500248564594564,6.199954671971486e-05,9.400129234202163e-05,2.1999160862076305e-05,0.00015400332519529959,8.900015301299777e-05,5.6000026291879995e-05,-5.9999992136013284e-05,0.00013800274121007568,0.00022300260535032133,1.1997871628081449e-05,8.499896322066413e-05,5.9996815873353706e-06,1.5999482211806788e-05
69,0.0003700038177897816,0.00021200954527368749,0.00015500398299461715,6.200008115324478e-05,9.40008060168352e-05,2.1999504180960782e-05,0.00015399965032818316,8.900018621526438e-05,5.6000021842610795e-05,-5.9999989192344985e-05,0.0001379997600678647,0.0002230012236460565,1.1999547257894545e-05,8.499822813335727e-05,5.9961955707626965e-06,1.6000409789091463e-05
70,0.0003700051457123573,0.00021200406646739985,0.00015499928745720825,6.200001561259142e-05,9.400111576918215e-05,2.1999949836957812e-05,0.0001539989849431034,8.900017358112079e-05,5.6000037314613373e-05,-5.999990419562393e-05,0.0001380009754705716,0.00022300259707717205,1.199343093684472e-05,8.500150339395094e-05,6.001450370456801e-06,1.6002116348596122e-05
71,0.0003700029809898251,0.00021200982032942595,0.00015500506836206807,6.200276081610591e-05,9.400228210773123e-05,2.2000296957434584e-05,0.0001540011471571334,8.900025567229271e-05,5.6000170553466836e-05,-5.999954565106321e-05,0.0001379979018393425,0.00022300076152832117,1.2001983881053292e-05,8.500048512411497e-05,6.0011457107985395e-06,1.5998979269099748e-05
72,0.0003700054379085959,0.00021200700461997812,0.00015499916338367612,6.200200929901713e-05,9.400292762876032e-05,2.2000608234603802e-05,0.0001540017697540147,8.900026621625884e-05,5.600017989899002e-05,-5.999947082396703e-05,0.00013799993912274266,0.0002230029826846458,1.199655963498394e-05,8.500002757581595e-05,6.001526175025609e-06,1.600025812677499e-05
73,0.00037000711167607653,0.00021200469284679302,0.00015500553365836205,6.200031118818445e-05,9.399752477979387e-05,2.2000243407221546e-05,0.00015399769856624135,8.900015106765221e-05,5.6000108926448555e-05,-5.999975883262058e-05,0.00013799937986800452,0.00022300124109424452,1.1998883188494678e-05,8.499897219931971e-05,5.999505421227476e-06,1.6001776895498137e-05
74,0.00037000788897460286,0.00021200577995337952,0.00015500470154207864,6.200232435086606e-05,9.400013715397684e-05,2.19996329670171e-05,0.00015399893103421,8.900007918590432e-05,5.600001315786233e-05,-5.999999927167063e-05,0.0001379984236080321,0.00022300112247490347,1.1999646946352207e-05,8.500286003497837e-05,6.0003580480570236e-06,1.5998384867484387e-05
75,0.00037001166190224434,0.00021201780178841913,0.00015500067766970865,6.199982346922732e-05,9.400078457959558e-05,2.2001268512541796e-05,0.00015400134256210452,8.900023675927478e-05,5.600027173452285e-05,-5.9999166684581434e-05,0.00013799810400969714,0.00022300124860682584,1.2000283512939939e-05,8.500376966547564e-05,5.997924726725705e-06,1.600009176664158e-05
76,0.0003700005291121009,0.0002119916349549719,0.0001550011637291361,6.2000669345101e-05,9.399983796006479e-05,2.1998924465638727e-05,0.00015400014217835435,8.899993778912761e-05,5.599985462791173e-05,-6.000047402543889e-05,0.00013800414945528599,0.00022300283981992089,1.1995460995168987e-05,8.499966534824107e-05,6.0014056315946455e-06,1.5998164674532882e-05
77,0.00036999779442003843,0.00021200656158839784,0.00015500136850742433,6.199897315468552e-05,9.399941455082419e-05,2.2001802092026656e-05,0.00015400363131275782,8.900038888991586e-05,5.600033755579619e-05,-5.9998975732049564e-05,0.00013799565219947652,0.0002230062718604356,1.2002686398924427e-05,8.499806854470077e-05,5.9979261683403165e-06,1.5998937926927966e-05
78,0.0003700189587571458,0.00021200148021453043,0.00015500255542849855,6.200243329036719e-05,9.400081406982287e-05,2.1999178251774693e-05,0.00015399879490827893,8.900000131455428e-05,5.599993917148106e-05,-6.000019822007985e-05,0.00013800534822456975,0.00022300136996376504,1.1998657139642067e-05,8.500102087102974e-05,5.9989019512883675e-06,1.599632748617833e-05
